sequence,ALS_Data
3217,1496.000000
3218,1496.000000
3219,1498.000000
3220,1498.000000
3221,1498.000000
3222,1496.000000
3223,1500.000000
3224,1497.000000
3225,1496.000000
3226,1498.000000
3227,1496.000000
3228,1498.000000
3229,1496.000000
3230,1495.000000
3231,1497.000000
3232,1498.000000
3233,1498.000000
3234,1496.000000
3235,1498.000000
3236,1498.000000
3237,1498.000000
3238,1497.000000
3239,1498.000000
3240,1498.000000
3241,1494.000000
3242,1497.000000
3243,1495.000000
3244,1498.000000
3245,1496.000000
3246,1498.000000
3247,1498.000000
3248,1498.000000
3249,1496.000000
3250,1498.000000
3251,1498.000000
3252,1497.000000
3253,1498.000000
3254,1495.000000
3255,1496.000000
3256,1498.000000
3257,1496.000000
3258,1496.000000
3259,1496.000000
3260,1498.000000
3261,1498.000000
3262,1498.000000
3263,1496.000000
3264,1498.000000
3265,1496.000000
3266,1497.000000
3267,1498.000000
3268,1497.000000
3269,1497.000000
3270,1498.000000
3271,1500.000000
3272,1498.000000
3273,1498.000000
3274,1496.000000
3275,1496.000000
3276,1495.000000
3277,1496.000000
3278,1498.000000
3279,1496.000000
3280,1497.000000
3281,1496.000000
3282,1496.000000
3283,1498.000000
3284,1496.000000
3285,1498.000000
3286,1498.000000
3287,1498.000000
3288,1494.000000
3289,1496.000000
3290,1498.000000
3291,1498.000000
3292,1498.000000
3293,1495.000000
3294,1496.000000
3295,1498.000000
3296,1498.000000
3297,1496.000000
3298,1498.000000
3299,1496.000000
3300,1498.000000
3301,1498.000000
3302,1498.000000
3303,1498.000000
3304,1497.000000
3305,1496.000000
3306,1497.000000
3307,1497.000000
3308,1498.000000
3309,1492.000000
3310,1498.000000
3311,1495.000000
3312,1498.000000
3313,1499.000000
3314,1498.000000
3315,1496.000000
3316,1498.000000
3317,1498.000000
3318,1497.000000
3319,1496.000000
3320,1496.000000
3321,1497.000000
3322,1497.000000
3323,1497.000000
3324,1496.000000
3325,1498.000000
3326,1498.000000
3327,1498.000000
3328,1498.000000
3329,1496.000000
3330,1496.000000
3331,1497.000000
3332,1494.000000
3333,1497.000000
3334,1497.000000
3335,1496.000000
3336,1494.000000
3337,1496.000000
3338,1498.000000
3339,1496.000000
3340,1500.000000
3341,1498.000000
3342,1496.000000
3343,1498.000000
3344,1495.000000
3345,1496.000000
3346,1496.000000
3347,1497.000000
3348,1494.000000
3349,1496.000000
3350,1498.000000
3351,1498.000000
3352,1498.000000
3353,1498.000000
3354,1496.000000
3355,1496.000000
3356,1498.000000
3357,1497.000000
3358,1497.000000
3359,1496.000000
3360,1496.000000
3361,1498.000000
3362,1496.000000
3363,1498.000000
3364,1498.000000
3365,1498.000000
3366,1498.000000
3367,1498.000000
3368,1498.000000
3369,1498.000000
3370,1496.000000
3371,1498.000000
3372,1495.000000
3373,1498.000000
3374,1497.000000
3375,1498.000000
3376,1496.000000
3377,1496.000000
3378,1498.000000
3379,1498.000000
3380,1496.000000
3381,1498.000000
3382,1498.000000
3383,1494.000000
3384,1497.000000
3385,1497.000000
3386,1498.000000
3387,1497.000000
3388,1498.000000
3389,1498.000000
3390,1499.000000
3391,1498.000000
3392,1496.000000
3393,1499.000000
3394,1496.000000
3395,1496.000000
3396,1498.000000
3397,1496.000000
3398,1495.000000
3399,1496.000000
3400,1496.000000
3401,1496.000000
3402,1498.000000
3403,1496.000000
3404,1496.000000
3405,1496.000000
3406,1498.000000
3407,1498.000000
3408,1498.000000
3409,1497.000000
3410,1497.000000
3411,1494.000000
3412,1496.000000
3413,1497.000000
3414,1498.000000
3415,1497.000000
3416,1496.000000
3417,1496.000000
3418,1496.000000
3419,1497.000000
3420,1496.000000
3421,1498.000000
3422,1498.000000
3423,1497.000000
3424,1497.000000
3425,1497.000000
3426,1497.000000
3427,1498.000000
3428,1496.000000
3429,1496.000000
3430,1496.000000
3431,1497.000000
3432,1496.000000
3433,1498.000000
3434,1498.000000
3435,1498.000000
3436,1494.000000
3437,1497.000000
3438,1495.000000
3439,1496.000000
3440,1497.000000
3441,1498.000000
3442,1498.000000
3443,1498.000000
3444,1498.000000
3445,1498.000000
3446,1498.000000
3447,1498.000000
3448,1498.000000
3449,1498.000000
3450,1496.000000
3451,1496.000000
3452,1498.000000
3453,1498.000000
3454,1498.000000
3455,1496.000000
3456,1499.000000
3457,1498.000000
3458,1498.000000
3459,1494.000000
3460,1498.000000
3461,1498.000000
3462,1498.000000
3463,1498.000000
3464,1498.000000
3465,1498.000000
3466,1498.000000
3467,1496.000000
3468,1498.000000
3469,1496.000000
3470,1498.000000
3471,1498.000000
3472,1498.000000
3473,1496.000000
3474,1496.000000
3475,1497.000000
3476,1494.000000
3477,1498.000000
3478,1497.000000
3479,1497.000000
3480,1496.000000
3481,1496.000000
3482,1498.000000
3483,1499.000000
3484,1499.000000
3485,1498.000000
3486,1498.000000
3487,1498.000000
3488,1496.000000
3489,1498.000000
3490,1498.000000
3491,1498.000000
3492,1498.000000
3493,1498.000000
3494,1496.000000
3495,1498.000000
3496,1498.000000
3497,1496.000000
3498,1499.000000
3499,1498.000000
3500,1498.000000
3501,1498.000000
3502,1498.000000
3503,1498.000000
3504,1498.000000
3505,1498.000000
3506,1496.000000
3507,1498.000000
3508,1498.000000
3509,1499.000000
3510,1498.000000
3511,1496.000000
3512,1496.000000
3513,1498.000000
3514,1496.000000
3515,1496.000000
3516,1498.000000
3517,1498.000000
3518,1498.000000
3519,1498.000000
3520,1496.000000
3521,1499.000000
3522,1496.000000
3523,1498.000000
3524,1496.000000
3525,1498.000000
3526,1498.000000
3527,1498.000000
3528,1496.000000
3529,1498.000000
3530,1498.000000
3531,1498.000000
3532,1498.000000
3533,1498.000000
3534,1498.000000
3535,1499.000000
3536,1496.000000
3537,1498.000000
3538,1498.000000
3539,1496.000000
3540,1498.000000
3541,1498.000000
3542,1498.000000
3543,1498.000000
3544,1497.000000
3545,1498.000000
3546,1498.000000
3547,1498.000000
3548,1498.000000
3549,1498.000000
3550,1496.000000
3551,1498.000000
3552,1497.000000
3553,1497.000000
3554,1495.000000
3555,1498.000000
3556,1497.000000
3557,1498.000000
3558,1496.000000
3559,1496.000000
3560,1498.000000
3561,1498.000000
3562,1499.000000
3563,1499.000000
3564,1498.000000
3565,1498.000000
3566,1498.000000
3567,1496.000000
3568,1498.000000
3569,1498.000000
3570,1497.000000
3571,1496.000000
3572,1497.000000
3573,1499.000000
3574,1497.000000
3575,1498.000000
3576,1498.000000
3577,1496.000000
3578,1496.000000
3579,1498.000000
3580,1498.000000
3581,1496.000000
3582,1498.000000
3583,1498.000000
3584,1496.000000
3585,1498.000000
3586,1499.000000
3587,1498.000000
3588,1499.000000
3589,1498.000000
3590,1498.000000
3591,1498.000000
3592,1498.000000
3593,1496.000000
3594,1498.000000
3595,1498.000000
3596,1496.000000
3597,1498.000000
3598,1498.000000
3599,1498.000000
3600,1500.000000
3601,1497.000000
3602,1496.000000
3603,1498.000000
3604,1498.000000
3605,1498.000000
3606,1498.000000
3607,1498.000000
3608,1495.000000
3609,1498.000000
3610,1498.000000
3611,1498.000000
3612,1498.000000
3613,1498.000000
3614,1498.000000
3615,1498.000000
3616,1496.000000
3617,1498.000000
3618,1498.000000
3619,1496.000000
3620,1498.000000
3621,1498.000000
3622,1498.000000
3623,1496.000000
3624,1494.000000
3625,1498.000000
3626,1498.000000
3627,1498.000000
3628,1498.000000
3629,1498.000000
3630,1498.000000
3631,1498.000000
3632,1496.000000
3633,1497.000000
3634,1497.000000
3635,1498.000000
3636,1498.000000
3637,1496.000000
3638,1498.000000
3639,1498.000000
3640,1498.000000
3641,1496.000000
3642,1496.000000
3643,1498.000000
3644,1498.000000
3645,1498.000000
3646,1496.000000
3647,1495.000000
3648,1496.000000
3649,1498.000000
3650,1498.000000
3651,1496.000000
3652,1498.000000
3653,1496.000000
3654,1498.000000
3655,1499.000000
3656,1498.000000
3657,1498.000000
3658,1497.000000
3659,1498.000000
3660,1497.000000
3661,1498.000000
3662,1498.000000
3663,1498.000000
3664,1498.000000
3665,1496.000000
3666,1498.000000
3667,1496.000000
3668,1498.000000
3669,1498.000000
3670,1495.000000
3671,1496.000000
3672,1498.000000
3673,1496.000000
3674,1497.000000
3675,1498.000000
3676,1496.000000
3677,1496.000000
3678,1498.000000
3679,1499.000000
3680,1496.000000
3681,1496.000000
3682,1498.000000
3683,1498.000000
3684,1498.000000
3685,1496.000000
3686,1498.000000
3687,1498.000000
3688,1498.000000
3689,1496.000000
3690,1498.000000
3691,1496.000000
3692,1496.000000
3693,1496.000000
3694,1496.000000
3695,1498.000000
3696,1496.000000
3697,1498.000000
3698,1495.000000
3699,1496.000000
3700,1497.000000
3701,1497.000000
3702,1498.000000
3703,1498.000000
3704,1498.000000
3705,1498.000000
3706,1498.000000
3707,1496.000000
3708,1498.000000
3709,1494.000000
3710,1498.000000
3711,1495.000000
3712,1496.000000
3713,1497.000000
3714,1497.000000
3715,1498.000000
3716,1497.000000
3717,1498.000000
3718,1496.000000
3719,1497.000000
3720,1495.000000
3721,1498.000000
3722,1496.000000
3723,1496.000000
3724,1494.000000
3725,1498.000000
3726,1496.000000
3727,1497.000000
3728,1497.000000
3729,1498.000000
3730,1498.000000
3731,1498.000000
3732,1498.000000
3733,1498.000000
3734,1495.000000
3735,1498.000000
3736,1498.000000
3737,1497.000000
3738,1496.000000
3739,1498.000000
3740,1498.000000
3741,1498.000000
3742,1498.000000
3743,1496.000000
3744,1498.000000
3745,1496.000000
3746,1498.000000
3747,1498.000000
3748,1496.000000
3749,1494.000000
3750,1498.000000
3751,1496.000000
3752,1498.000000
3753,1496.000000
3754,1497.000000
3755,1496.000000
3756,1498.000000
3757,1498.000000
3758,1497.000000
3759,1498.000000
3760,1498.000000
3761,1498.000000
3762,1498.000000
3763,1497.000000
3764,1497.000000
3765,1495.000000
3766,1497.000000
3767,1497.000000
3768,1497.000000
3769,1498.000000
3770,1497.000000
3771,1496.000000
3772,1498.000000
3773,1496.000000
3774,1496.000000
3775,1496.000000
3776,1498.000000
3777,1497.000000
3778,1498.000000
3779,1497.000000
3780,1495.000000
3781,1497.000000
3782,1498.000000
3783,1498.000000
3784,1498.000000
3785,1497.000000
3786,1496.000000
3787,1497.000000
3788,1495.000000
3789,1494.000000
3790,1498.000000
3791,1493.000000
3792,1498.000000
3793,1496.000000
3794,1498.000000
3795,1498.000000
3796,1496.000000
3797,1495.000000
3798,1498.000000
3799,1496.000000
3800,1496.000000
3801,1496.000000
3802,1498.000000
3803,1497.000000
3804,1496.000000
3805,1497.000000
3806,1496.000000
3807,1498.000000
3808,1498.000000
3809,1498.000000
3810,1498.000000
3811,1498.000000
3812,1497.000000
3813,1497.000000
3814,1496.000000
3815,1496.000000
3816,1498.000000
3817,1498.000000
3818,1496.000000
3819,1495.000000
3820,1496.000000
3821,1496.000000
3822,1495.000000
3823,1498.000000
3824,1496.000000
3825,1498.000000
3826,1496.000000
3827,1498.000000
3828,1498.000000
3829,1498.000000
3830,1498.000000
3831,1498.000000
3832,1496.000000
3833,1498.000000
3834,1496.000000
3835,1498.000000
3836,1498.000000
3837,1498.000000
3838,1498.000000
3839,1495.000000
3840,1498.000000
3841,1498.000000
3842,1498.000000
3843,1498.000000
3844,1498.000000
3845,1496.000000
3846,1496.000000
3847,1498.000000
3848,1498.000000
3849,1496.000000
3850,1498.000000
3851,1498.000000
3852,1498.000000
3853,1496.000000
3854,1497.000000
3855,1496.000000
3856,1496.000000
3857,1497.000000
3858,1494.000000
3859,1496.000000
3860,1497.000000
3861,1497.000000
3862,1496.000000
3863,1498.000000
3864,1498.000000
3865,1498.000000
3866,1497.000000
3867,1498.000000
3868,1496.000000
3869,1497.000000
3870,1495.000000
3871,1496.000000
3872,1495.000000
3873,1495.000000
3874,1497.000000
3875,1496.000000
3876,1497.000000
3877,1498.000000
3878,1498.000000
3879,1495.000000
3880,1497.000000
3881,1496.000000
3882,1497.000000
3883,1498.000000
3884,1498.000000
3885,1498.000000
3886,1497.000000
3887,1498.000000
3888,1495.000000
3889,1496.000000
3890,1498.000000
3891,1497.000000
3892,1498.000000
3893,1496.000000
3894,1495.000000
3895,1497.000000
3896,1497.000000
3897,1496.000000
3898,1497.000000
3899,1496.000000
3900,1496.000000
3901,1498.000000
3902,1496.000000
3903,1498.000000
3904,1496.000000
3905,1497.000000
3906,1498.000000
3907,1498.000000
3908,1497.000000
3909,1496.000000
3910,1497.000000
3911,1498.000000
3912,1498.000000
3913,1497.000000
3914,1497.000000
3915,1496.000000
3916,1497.000000
3917,1497.000000
3918,1498.000000
3919,1496.000000
3920,1496.000000
3921,1498.000000
3922,1495.000000
3923,1497.000000
3924,1494.000000
3925,1497.000000
3926,1498.000000
3927,1495.000000
3928,1496.000000
3929,1495.000000
3930,1498.000000
3931,1495.000000
3932,1494.000000
3933,1496.000000
3934,1496.000000
3935,1494.000000
3936,1496.000000
3937,1497.000000
3938,1496.000000
3939,1496.000000
3940,1497.000000
3941,1495.000000
3942,1496.000000
3943,1496.000000
3944,1496.000000
3945,1496.000000
3946,1497.000000
3947,1494.000000
3948,1496.000000
3949,1496.000000
3950,1496.000000
3951,1497.000000
3952,1496.000000
3953,1496.000000
3954,1496.000000
3955,1496.000000
3956,1496.000000
3957,1496.000000
3958,1496.000000
3959,1496.000000
3960,1496.000000
3961,1496.000000
3962,1496.000000
3963,1496.000000
3964,1496.000000
3965,1496.000000
3966,1496.000000
3967,1496.000000
3968,1494.000000
3969,1492.000000
3970,1494.000000
3971,1492.000000
3972,1492.000000
3973,1492.000000
3974,1490.000000
3975,1490.000000
3976,1490.000000
3977,1489.000000
3978,1488.000000
3979,1488.000000
3980,1488.000000
3981,1486.000000
3982,1486.000000
3983,1484.000000
3984,1484.000000
3985,1482.000000
3986,1482.000000
3987,1482.000000
3988,1482.000000
3989,1488.000000
3990,1482.000000
3991,1480.000000
3992,1480.000000
3993,1478.000000
3994,1476.000000
3995,1476.000000
3996,1475.000000
3997,1474.000000
3998,1472.000000
3999,1461.000000
4000,1454.000000
4001,1446.000000
4002,1450.000000
4003,1443.000000
4004,1435.000000
4005,1420.000000
4006,1408.000000
4007,1392.000000
4008,1388.000000
4009,1386.000000
4010,1380.000000
4011,1376.000000
4012,1373.000000
4013,1355.000000
4014,1312.000000
4015,1241.000000
4016,1220.000000
4017,1189.000000
4018,1176.000000
4019,1182.000000
4020,1188.000000
4021,1274.000000
4022,1292.000000
4023,1366.000000
4024,1397.000000
4025,1414.000000
4026,1434.000000
4027,1436.000000
4028,1442.000000
4029,1441.000000
4030,1446.000000
4031,1442.000000
4032,1446.000000
4033,1444.000000
4034,1442.000000
4035,1446.000000
4036,1446.000000
4037,1446.000000
4038,1448.000000
4039,1448.000000
4040,1446.000000
4041,1446.000000
4042,1448.000000
4043,1445.000000
4044,1446.000000
4045,1450.000000
4046,1448.000000
4047,1445.000000
4048,1448.000000
4049,1448.000000
4050,1444.000000
4051,1446.000000
4052,1444.000000
4053,1446.000000
4054,1446.000000
4055,1446.000000
4056,1447.000000
4057,1446.000000
4058,1445.000000
4059,1447.000000
4060,1444.000000
4061,1447.000000
4062,1448.000000
4063,1448.000000
4064,1444.000000
4065,1446.000000
4066,1446.000000
4067,1447.000000
4068,1450.000000
4069,1448.000000
4070,1446.000000
4071,1448.000000
4072,1448.000000
4073,1448.000000
4074,1448.000000
4075,1448.000000
4076,1446.000000
4077,1448.000000
4078,1447.000000
4079,1446.000000
4080,1446.000000
4081,1448.000000
4082,1448.000000
4083,1450.000000
4084,1448.000000
4085,1448.000000
4086,1445.000000
4087,1448.000000
4088,1450.000000
4089,1448.000000
4090,1450.000000
4091,1447.000000
4092,1448.000000
4093,1447.000000
4094,1446.000000
4095,1446.000000
4096,1446.000000
4097,1447.000000
4098,1447.000000
4099,1444.000000
4100,1448.000000
4101,1450.000000
4102,1448.000000
4103,1453.000000
4104,1450.000000
4105,1453.000000
4106,1450.000000
4107,1448.000000
4108,1453.000000
4109,1452.000000
4110,1452.000000
4111,1454.000000
4112,1454.000000
4113,1452.000000
4114,1457.000000
4115,1460.000000
4116,1454.000000
4117,1462.000000
4118,1455.000000
4119,1454.000000
4120,1461.000000
4121,1460.000000
4122,1458.000000
4123,1460.000000
4124,1459.000000
4125,1459.000000
4126,1461.000000
4127,1456.000000
4128,1462.000000
4129,1462.000000
4130,1462.000000
4131,1465.000000
4132,1461.000000
4133,1462.000000
4134,1464.000000
4135,1466.000000
4136,1461.000000
4137,1461.000000
4138,1462.000000
4139,1461.000000
4140,1459.000000
4141,1461.000000
4142,1462.000000
4143,1460.000000
4144,1458.000000
4145,1459.000000
4146,1458.000000
4147,1462.000000
4148,1453.000000
4149,1454.000000
4150,1458.000000
4151,1458.000000
4152,1456.000000
4153,1458.000000
4154,1454.000000
4155,1462.000000
4156,1456.000000
4157,1455.000000
4158,1456.000000
4159,1453.000000
4160,1454.000000
4161,1453.000000
4162,1456.000000
4163,1454.000000
4164,1454.000000
4165,1454.000000
4166,1454.000000
4167,1454.000000
4168,1454.000000
4169,1455.000000
4170,1454.000000
4171,1456.000000
4172,1454.000000
4173,1454.000000
4174,1457.000000
4175,1454.000000
4176,1454.000000
4177,1456.000000
4178,1455.000000
4179,1455.000000
4180,1456.000000
4181,1454.000000
4182,1453.000000
4183,1456.000000
4184,1454.000000
4185,1454.000000
4186,1455.000000
4187,1454.000000
4188,1457.000000
4189,1455.000000
4190,1455.000000
4191,1457.000000
4192,1453.000000
4193,1453.000000
4194,1458.000000
4195,1452.000000
4196,1455.000000
4197,1455.000000
4198,1452.000000
4199,1452.000000
4200,1458.000000
4201,1454.000000
4202,1458.000000
4203,1455.000000
4204,1455.000000
4205,1457.000000
4206,1456.000000
4207,1456.000000
4208,1456.000000
4209,1454.000000
4210,1458.000000
4211,1460.000000
4212,1456.000000
4213,1458.000000
4214,1460.000000
4215,1459.000000
4216,1456.000000
4217,1458.000000
4218,1458.000000
4219,1456.000000
4220,1458.000000
4221,1458.000000
4222,1456.000000
4223,1454.000000
4224,1456.000000
4225,1456.000000
4226,1456.000000
4227,1456.000000
4228,1459.000000
4229,1457.000000
4230,1458.000000
4231,1458.000000
4232,1458.000000
4233,1459.000000
4234,1456.000000
4235,1456.000000
4236,1461.000000
4237,1454.000000
4238,1458.000000
4239,1458.000000
4240,1457.000000
4241,1458.000000
4242,1458.000000
4243,1460.000000
4244,1456.000000
4245,1462.000000
4246,1456.000000
4247,1456.000000
4248,1456.000000
4249,1462.000000
4250,1458.000000
4251,1460.000000
4252,1464.000000
4253,1462.000000
4254,1460.000000
4255,1461.000000
4256,1458.000000
4257,1460.000000
4258,1462.000000
4259,1459.000000
4260,1456.000000
4261,1459.000000
4262,1454.000000
4263,1460.000000
4264,1460.000000
4265,1454.000000
4266,1458.000000
4267,1455.000000
4268,1456.000000
4269,1455.000000
4270,1454.000000
4271,1458.000000
4272,1458.000000
4273,1454.000000
4274,1462.000000
4275,1456.000000
4276,1458.000000
4277,1460.000000
4278,1460.000000
4279,1457.000000
4280,1458.000000
4281,1458.000000
4282,1456.000000
4283,1456.000000
4284,1456.000000
4285,1463.000000
4286,1458.000000
4287,1462.000000
4288,1459.000000
4289,1458.000000
4290,1456.000000
4291,1458.000000
4292,1456.000000
4293,1456.000000
4294,1458.000000
4295,1462.000000
4296,1456.000000
4297,1460.000000
4298,1458.000000
4299,1456.000000
4300,1459.000000
4301,1455.000000
4302,1462.000000
4303,1460.000000
4304,1456.000000
4305,1458.000000
4306,1456.000000
4307,1458.000000
4308,1458.000000
4309,1458.000000
4310,1456.000000
4311,1458.000000
4312,1456.000000
4313,1459.000000
4314,1454.000000
4315,1457.000000
4316,1458.000000
4317,1460.000000
4318,1457.000000
4319,1462.000000
4320,1456.000000
4321,1460.000000
4322,1460.000000
4323,1456.000000
4324,1454.000000
4325,1460.000000
4326,1456.000000
4327,1457.000000
4328,1455.000000
4329,1457.000000
4330,1460.000000
4331,1456.000000
4332,1456.000000
4333,1458.000000
4334,1456.000000
4335,1458.000000
4336,1454.000000
4337,1462.000000
4338,1457.000000
4339,1460.000000
4340,1455.000000
4341,1459.000000
4342,1460.000000
4343,1462.000000
4344,1459.000000
4345,1456.000000
4346,1460.000000
4347,1458.000000
4348,1455.000000
4349,1456.000000
4350,1460.000000
4351,1457.000000
4352,1454.000000
4353,1456.000000
4354,1458.000000
4355,1456.000000
4356,1462.000000
4357,1457.000000
4358,1459.000000
4359,1455.000000
4360,1460.000000
4361,1459.000000
4362,1460.000000
4363,1458.000000
4364,1460.000000
4365,1456.000000
4366,1460.000000
4367,1458.000000
4368,1458.000000
4369,1456.000000
4370,1455.000000
4371,1460.000000
4372,1458.000000
4373,1458.000000
4374,1458.000000
4375,1456.000000
4376,1456.000000
4377,1460.000000
4378,1460.000000
4379,1456.000000
4380,1460.000000
4381,1456.000000
4382,1458.000000
4383,1458.000000
4384,1456.000000
4385,1462.000000
4386,1459.000000
4387,1458.000000
4388,1462.000000
4389,1458.000000
4390,1456.000000
4391,1460.000000
4392,1458.000000
4393,1458.000000
4394,1460.000000
4395,1460.000000
4396,1460.000000
4397,1460.000000
4398,1458.000000
4399,1458.000000
4400,1458.000000
4401,1458.000000
4402,1460.000000
4403,1460.000000
4404,1458.000000
4405,1460.000000
4406,1458.000000
4407,1458.000000
4408,1460.000000
4409,1458.000000
4410,1458.000000
4411,1460.000000
4412,1458.000000
4413,1458.000000
4414,1456.000000
4415,1458.000000
4416,1460.000000
4417,1458.000000
4418,1459.000000
4419,1460.000000
4420,1460.000000
4421,1459.000000
4422,1458.000000
4423,1456.000000
4424,1460.000000
4425,1460.000000
4426,1458.000000
4427,1455.000000
4428,1456.000000
4429,1460.000000
4430,1460.000000
4431,1456.000000
4432,1460.000000
4433,1454.000000
4434,1462.000000
4435,1455.000000
4436,1454.000000
4437,1460.000000
4438,1458.000000
4439,1454.000000
4440,1461.000000
4441,1456.000000
4442,1456.000000
4443,1454.000000
4444,1462.000000
4445,1460.000000
4446,1457.000000
4447,1454.000000
4448,1460.000000
4449,1457.000000
4450,1458.000000
4451,1458.000000
4452,1456.000000
4453,1455.000000
4454,1454.000000
4455,1455.000000
4456,1460.000000
4457,1454.000000
4458,1455.000000
4459,1459.000000
4460,1460.000000
4461,1458.000000
4462,1458.000000
4463,1455.000000
4464,1458.000000
4465,1456.000000
4466,1454.000000
4467,1462.000000
4468,1458.000000
4469,1456.000000
4470,1459.000000
4471,1460.000000
4472,1458.000000
4473,1457.000000
4474,1458.000000
4475,1460.000000
4476,1461.000000
4477,1458.000000
4478,1458.000000
4479,1458.000000
4480,1456.000000
4481,1462.000000
4482,1458.000000
4483,1456.000000
4484,1458.000000
4485,1462.000000
4486,1456.000000
4487,1458.000000
4488,1460.000000
4489,1458.000000
4490,1458.000000
4491,1458.000000
4492,1460.000000
4493,1460.000000
4494,1456.000000
4495,1460.000000
4496,1458.000000
4497,1459.000000
4498,1460.000000
4499,1458.000000
4500,1460.000000
4501,1456.000000
4502,1456.000000
4503,1459.000000
4504,1460.000000
4505,1455.000000
4506,1458.000000
4507,1460.000000
4508,1458.000000
4509,1457.000000
4510,1458.000000
4511,1458.000000
4512,1458.000000
4513,1457.000000
4514,1460.000000
4515,1454.000000
4516,1458.000000
4517,1460.000000
4518,1460.000000
4519,1456.000000
4520,1457.000000
4521,1458.000000
4522,1456.000000
4523,1460.000000
4524,1456.000000
4525,1458.000000
4526,1454.000000
4527,1460.000000
4528,1456.000000
4529,1460.000000
4530,1460.000000
4531,1460.000000
4532,1456.000000
4533,1460.000000
4534,1458.000000
4535,1456.000000
4536,1456.000000
4537,1458.000000
4538,1456.000000
4539,1458.000000
4540,1458.000000
4541,1458.000000
4542,1455.000000
4543,1457.000000
4544,1460.000000
4545,1460.000000
4546,1456.000000
4547,1460.000000
4548,1460.000000
4549,1456.000000
4550,1458.000000
4551,1458.000000
4552,1460.000000
4553,1458.000000
4554,1460.000000
4555,1460.000000
4556,1460.000000
4557,1458.000000
4558,1458.000000
4559,1460.000000
4560,1456.000000
4561,1462.000000
4562,1460.000000
4563,1458.000000
4564,1458.000000
4565,1462.000000
4566,1456.000000
4567,1456.000000
4568,1458.000000
4569,1461.000000
4570,1457.000000
4571,1456.000000
4572,1462.000000
4573,1457.000000
4574,1456.000000
4575,1460.000000
4576,1460.000000
4577,1456.000000
4578,1454.000000
4579,1459.000000
4580,1457.000000
4581,1460.000000
4582,1457.000000
4583,1460.000000
4584,1460.000000
4585,1456.000000
4586,1458.000000
4587,1455.000000
4588,1456.000000
4589,1458.000000
4590,1458.000000
4591,1456.000000
4592,1454.000000
4593,1457.000000
4594,1462.000000
4595,1456.000000
4596,1456.000000
4597,1462.000000
4598,1458.000000
4599,1456.000000
4600,1460.000000
4601,1456.000000
4602,1458.000000
4603,1458.000000
4604,1458.000000
4605,1456.000000
4606,1455.000000
4607,1458.000000
4608,1458.000000
4609,1456.000000
4610,1458.000000
4611,1456.000000
4612,1455.000000
4613,1458.000000
4614,1455.000000
4615,1458.000000
4616,1458.000000
4617,1458.000000
4618,1458.000000
4619,1456.000000
4620,1455.000000
4621,1458.000000
4622,1460.000000
4623,1456.000000
4624,1458.000000
4625,1460.000000
4626,1458.000000
4627,1461.000000
4628,1454.000000
4629,1458.000000
4630,1456.000000
4631,1458.000000
4632,1462.000000
4633,1456.000000
4634,1462.000000
4635,1460.000000
4636,1456.000000
4637,1456.000000
4638,1462.000000
4639,1458.000000
4640,1456.000000
4641,1462.000000
4642,1459.000000
4643,1456.000000
4644,1458.000000
4645,1457.000000
4646,1458.000000
4647,1460.000000
4648,1456.000000
4649,1460.000000
4650,1460.000000
4651,1455.000000
4652,1458.000000
4653,1456.000000
4654,1458.000000
4655,1457.000000
4656,1460.000000
4657,1456.000000
4658,1458.000000
4659,1458.000000
4660,1458.000000
4661,1456.000000
4662,1458.000000
4663,1462.000000
4664,1454.000000
4665,1456.000000
4666,1456.000000
4667,1458.000000
4668,1458.000000
4669,1458.000000
4670,1459.000000
4671,1458.000000
4672,1458.000000
4673,1462.000000
4674,1458.000000
4675,1460.000000
4676,1458.000000
4677,1457.000000
4678,1458.000000
4679,1458.000000
4680,1459.000000
4681,1456.000000
4682,1456.000000
4683,1461.000000
4684,1458.000000
4685,1458.000000
4686,1462.000000
4687,1460.000000
4688,1458.000000
4689,1456.000000
4690,1460.000000
4691,1456.000000
4692,1456.000000
4693,1456.000000
4694,1460.000000
4695,1458.000000
4696,1457.000000
4697,1458.000000
4698,1458.000000
4699,1458.000000
4700,1460.000000
4701,1458.000000
4702,1460.000000
4703,1458.000000
4704,1462.000000
4705,1458.000000
4706,1456.000000
4707,1457.000000
4708,1460.000000
4709,1458.000000
4710,1458.000000
4711,1458.000000
4712,1458.000000
4713,1460.000000
4714,1460.000000
4715,1458.000000
4716,1462.000000
4717,1455.000000
4718,1460.000000
4719,1458.000000
4720,1456.000000
4721,1458.000000
4722,1459.000000
4723,1456.000000
4724,1460.000000
4725,1460.000000
4726,1456.000000
4727,1454.000000
4728,1457.000000
4729,1461.000000
4730,1456.000000
4731,1455.000000
4732,1460.000000
4733,1458.000000
4734,1456.000000
4735,1460.000000
4736,1457.000000
4737,1458.000000
4738,1460.000000
4739,1457.000000
4740,1457.000000
4741,1460.000000
4742,1456.000000
4743,1461.000000
4744,1456.000000
4745,1458.000000
4746,1462.000000
4747,1455.000000
4748,1458.000000
4749,1462.000000
4750,1458.000000
4751,1459.000000
4752,1456.000000
4753,1462.000000
4754,1456.000000
4755,1460.000000
4756,1460.000000
4757,1458.000000
4758,1459.000000
4759,1458.000000
4760,1462.000000
4761,1458.000000
4762,1456.000000
4763,1458.000000
4764,1458.000000
4765,1460.000000
4766,1458.000000
4767,1458.000000
4768,1456.000000
4769,1455.000000
4770,1460.000000
